Solution of SHM
Step Size = .0100 Euler Method
Time	y	v	Δy	Δv
0.420000	0.673176	-1.501695	-0.005713	0.012409
0.430000	0.658159	-1.528622	-0.005722	0.012937
0.440000	0.642873	-1.554949	-0.005722	0.013471
0.450000	0.627323	-1.580664	-0.005713	0.014010
0.460000	0.611517	-1.605757	-0.005697	0.014553
0.470000	0.595459	-1.630217	-0.005671	0.015101
0.480000	0.579157	-1.654036	-0.005637	0.015653
0.490000	0.562617	-1.677202	-0.005594	0.016207
0.500000	0.545845	-1.699707	-0.005542	0.016765
0.510000	0.528848	-1.721540	-0.005482	0.017324
0.520000	0.511632	-1.742694	-0.005412	0.017886
0.530000	0.494205	-1.763160	-0.005333	0.018449
0.540000	0.476574	-1.782928	-0.005245	0.019012
0.550000	0.458744	-1.801991	-0.005148	0.019576
0.560000	0.440724	-1.820341	-0.005042	0.020140
0.570000	0.422521	-1.837970	-0.004927	0.020703
0.580000	0.404141	-1.854871	-0.004802	0.021264
0.590000	0.385593	-1.871036	-0.004668	0.021824
0.600000	0.366882	-1.886460	-0.004525	0.022382
0.610000	0.348018	-1.901135	-0.004372	0.022936
0.620000	0.329006	-1.915056	-0.004210	0.023488
0.630000	0.309856	-1.928216	-0.004039	0.024035
0.640000	0.290574	-1.940610	-0.003858	0.024578
0.650000	0.271168	-1.952233	-0.003669	0.025117
0.660000	0.251645	-1.963080	-0.003470	0.025650
0.670000	0.232014	-1.973146	-0.003262	0.026177
0.680000	0.212283	-1.982426	-0.003044	0.026697
0.690000	0.192459	-1.990917	-0.002818	0.027210
0.700000	0.172550	-1.998616	-0.002582	0.027716
0.710000	0.152563	-2.005518	-0.002338	0.028214
0.720000	0.132508	-2.011620	-0.002084	0.028704
0.730000	0.112392	-2.016921	-0.001822	0.029184
0.740000	0.092223	-2.021416	-0.001551	0.029654
0.750000	0.072009	-2.025105	-0.001271	0.030115
0.760000	0.051758	-2.027985	-0.000983	0.030565
0.770000	0.031478	-2.030056	-0.000686	0.031004
0.780000	0.011177	-2.031315	-0.000381	0.031431
0.790000	-0.009136	-2.031762	-0.000067	0.031846
0.800000	-0.029454	-2.031396	0.000254	0.032249
0.810000	-0.049768	-2.030218	0.000584	0.032639
0.820000	-0.070070	-2.028227	0.000921	0.033015
0.830000	-0.090352	-2.025424	0.001267	0.033376
0.840000	-0.110606	-2.021810	0.001620	0.033724
0.850000	-0.130824	-2.017386	0.001980	0.034056
0.860000	-0.150998	-2.012153	0.002348	0.034373
0.870000	-0.171120	-2.006113	0.002722	0.034675
0.880000	-0.191181	-1.999268	0.003104	0.034960
0.890000	-0.211174	-1.991621	0.003493	0.035228
0.900000	-0.231090	-1.983174	0.003888	0.035479
0.910000	-0.250922	-1.973930	0.004289	0.035712
0.920000	-0.270661	-1.963894	0.004697	0.035928
0.930000	-0.290300	-1.953067	0.005111	0.036125
0.940000	-0.309830	-1.941455	0.005530	0.036303
0.950000	-0.329245	-1.929062	0.005955	0.036462
0.960000	-0.348536	-1.915892	0.006386	0.036601
0.970000	-0.367695	-1.901951	0.006822	0.036721
0.980000	-0.386714	-1.887243	0.007262	0.036820
0.990000	-0.405586	-1.871774	0.007708	0.036898
1.000000	-0.424304	-1.855551	0.008157	0.036956
1.010000	-0.442860	-1.838579	0.008611	0.036992
1.020000	-0.461246	-1.820864	0.009069	0.037007
1.030000	-0.479454	-1.802415	0.009531	0.037000
1.040000	-0.497478	-1.783236	0.009996	0.036970
1.050000	-0.515311	-1.763337	0.010465	0.036919
1.060000	-0.532944	-1.742725	0.010936	0.036844
1.070000	-0.550371	-1.721407	0.011410	0.036746
1.080000	-0.567585	-1.699392	0.011886	0.036625
1.090000	-0.584579	-1.676689	0.012365	0.036481
1.100000	-0.601346	-1.653306	0.012845	0.036313
1.110000	-0.617879	-1.629252	0.013327	0.036121
1.120000	-0.634172	-1.604537	0.013810	0.035905
1.130000	-0.650217	-1.579170	0.014294	0.035665
1.140000	-0.666009	-1.553161	0.014779	0.035400
1.150000	-0.681541	-1.526521	0.015265	0.035110
1.160000	-0.696806	-1.499259	0.015750	0.034796
1.170000	-0.711798	-1.471387	0.016235	0.034457
1.180000	-0.726512	-1.442915	0.016720	0.034093
1.190000	-0.740941	-1.413854	0.017204	0.033704
1.200000	-0.755080	-1.384217	0.017686	0.033290
1.210000	-0.768922	-1.354014	0.018168	0.032851
1.220000	-0.782462	-1.323257	0.018647	0.032387
1.230000	-0.795695	-1.291958	0.019125	0.031897
1.240000	-0.808614	-1.260130	0.019600	0.031382
1.250000	-0.821216	-1.227786	0.020072	0.030842
1.260000	-0.833494	-1.194937	0.020542	0.030276
1.270000	-0.845443	-1.161597	0.021008	0.029685
1.280000	-0.857059	-1.127780	0.021470	0.029069
1.290000	-0.868337	-1.093497	0.021929	0.028427
1.300000	-0.879272	-1.058764	0.022383	0.027761
1.310000	-0.889859	-1.023593	0.022833	0.027070
1.320000	-0.900095	-0.987999	0.023277	0.026353
1.330000	-0.909975	-0.951995	0.023717	0.025612
1.340000	-0.919495	-0.915596	0.024151	0.024846
1.350000	-0.928651	-0.878816	0.024579	0.024056
1.360000	-0.937439	-0.841670	0.025001	0.023242
1.370000	-0.945856	-0.804172	0.025416	0.022403
1.380000	-0.953898	-0.766338	0.025825	0.021540
1.390000	-0.961561	-0.728182	0.026227	0.020654
1.400000	-0.968843	-0.689720	0.026621	0.019743
1.410000	-0.975740	-0.650966	0.027007	0.018810
1.420000	-0.982250	-0.611937	0.027385	0.017854
1.430000	-0.988369	-0.572647	0.027755	0.016875
1.440000	-0.994096	-0.533112	0.028116	0.015873
1.450000	-0.999427	-0.493348	0.028469	0.014849
1.460000	-1.004360	-0.453371	0.028812	0.013803
1.470000	-1.008894	-0.413197	0.029145	0.012736
1.480000	-1.013026	-0.372841	0.029469	0.011648
1.490000	-1.016754	-0.332320	0.029782	0.010539
1.500000	-1.020077	-0.291650	0.030085	0.009410
1.510000	-1.022994	-0.250846	0.030377	0.008260
1.520000	-1.025502	-0.209927	0.030659	0.007091
1.530000	-1.027602	-0.168907	0.030929	0.005902
1.540000	-1.029291	-0.127803	0.031187	0.004695
1.550000	-1.030569	-0.086631	0.031434	0.003469
1.560000	-1.031435	-0.045408	0.031668	0.002226
1.570000	-1.031889	-0.004151	0.031890	0.000965
1.580000	-1.031931	0.037125	0.032100	-0.000312
1.590000	-1.031559	0.078402	0.032297	-0.001607
1.600000	-1.030775	0.119664	0.032481	-0.002916
1.610000	-1.029579	0.160895	0.032651	-0.004241
1.620000	-1.027970	0.202079	0.032808	-0.005581
1.630000	-1.025949	0.243197	0.032951	-0.006936
1.640000	-1.023517	0.284235	0.033080	-0.008304
1.650000	-1.020675	0.325176	0.033195	-0.009685
1.660000	-1.017423	0.366003	0.033295	-0.011078
1.670000	-1.013763	0.406700	0.033381	-0.012484
1.680000	-1.009696	0.447250	0.033452	-0.013900
1.690000	-1.005223	0.487638	0.033508	-0.015328
1.700000	-1.000347	0.527847	0.033549	-0.016765
1.710000	-0.995069	0.567861	0.033574	-0.018212
1.720000	-0.989390	0.607664	0.033584	-0.019668
1.730000	-0.983313	0.647239	0.033578	-0.021131
1.740000	-0.976841	0.686572	0.033556	-0.022601
1.750000	-0.969975	0.725646	0.033518	-0.024079
1.760000	-0.962719	0.764445	0.033465	-0.025563
1.770000	-0.955074	0.802953	0.033394	-0.027052
1.780000	-0.947045	0.841156	0.033308	-0.028545
1.790000	-0.938633	0.879038	0.033204	-0.030042
1.800000	-0.929843	0.916583	0.033084	-0.031543
1.810000	-0.920677	0.953777	0.032948	-0.033045
1.820000	-0.911139	0.990604	0.032794	-0.034550
1.830000	-0.901233	1.027050	0.032624	-0.036055
1.840000	-0.890963	1.063099	0.032436	-0.037561
1.850000	-0.880332	1.098738	0.032232	-0.039066
1.860000	-0.869344	1.133951	0.032010	-0.040569
1.870000	-0.858005	1.168725	0.031771	-0.042070
1.880000	-0.846318	1.203045	0.031515	-0.043568
1.890000	-0.834287	1.236898	0.031241	-0.045063
1.900000	-0.821918	1.270269	0.030950	-0.046553
1.910000	-0.809215	1.303146	0.030642	-0.048038
1.920000	-0.796184	1.335514	0.030317	-0.049517
1.930000	-0.782829	1.367362	0.029974	-0.050989
1.940000	-0.769155	1.398675	0.029614	-0.052453
1.950000	-0.755168	1.429441	0.029236	-0.053909
1.960000	-0.740874	1.459648	0.028841	-0.055356
1.970000	-0.726278	1.489283	0.028429	-0.056792
1.980000	-0.711385	1.518334	0.028000	-0.058217
1.990000	-0.696202	1.546789	0.027554	-0.059631
2.000000	-0.680734	1.574637	0.027090	-0.061032
2.010000	-0.664987	1.601867	0.026609	-0.062420
2.020000	-0.648969	1.628466	0.026112	-0.063794
2.030000	-0.632684	1.654425	0.025597	-0.065153
2.040000	-0.616140	1.679732	0.025066	-0.066497
2.050000	-0.599342	1.704378	0.024518	-0.067824
2.060000	-0.582299	1.728352	0.023954	-0.069133
2.070000	-0.565015	1.751644	0.023373	-0.070425
2.080000	-0.547499	1.774244	0.022776	-0.071698
2.090000	-0.529756	1.796144	0.022163	-0.072951
2.100000	-0.511795	1.817334	0.021534	-0.074183
2.110000	-0.493621	1.837806	0.020889	-0.075394
2.120000	-0.475243	1.857551	0.020228	-0.076584
2.130000	-0.456668	1.876561	0.019552	-0.077750
2.140000	-0.437902	1.894827	0.018861	-0.078893
2.150000	-0.418954	1.912344	0.018155	-0.080012
2.160000	-0.399831	1.929102	0.017433	-0.081106
2.170000	-0.380540	1.945095	0.016698	-0.082174
2.180000	-0.361089	1.960317	0.015948	-0.083215
2.190000	-0.341485	1.974760	0.015183	-0.084229
2.200000	-0.321738	1.988420	0.014405	-0.085215
2.210000	-0.301854	2.001289	0.013613	-0.086173
2.220000	-0.281841	2.013363	0.012808	-0.087101
2.230000	-0.261707	2.024637	0.011989	-0.088000
2.240000	-0.241461	2.035105	0.011158	-0.088867
2.250000	-0.221110	2.044764	0.010314	-0.089703
2.260000	-0.200662	2.053608	0.009458	-0.090507
2.270000	-0.180126	2.061635	0.008590	-0.091279
2.280000	-0.159510	2.068840	0.007710	-0.092017
2.290000	-0.138821	2.075220	0.006819	-0.092721
2.300000	-0.118069	2.080773	0.005916	-0.093391
2.310000	-0.097261	2.085495	0.005004	-0.094025
2.320000	-0.076406	2.089386	0.004080	-0.094624
2.330000	-0.055512	2.092442	0.003147	-0.095186
2.340000	-0.034588	2.094663	0.002205	-0.095712
2.350000	-0.013641	2.096046	0.001253	-0.096200
2.360000	0.007319	2.096592	0.000292	-0.096650
2.370000	0.028285	2.096299	-0.000678	-0.097061
2.380000	0.049248	2.095168	-0.001655	-0.097434
2.390000	0.070200	2.093198	-0.002640	-0.097768
2.400000	0.091132	2.090390	-0.003633	-0.098061
2.410000	0.112036	2.086745	-0.004632	-0.098314
2.420000	0.132903	2.082263	-0.005638	-0.098526
2.430000	0.153726	2.076947	-0.006650	-0.098697
2.440000	0.174495	2.070798	-0.007668	-0.098826
2.450000	0.195203	2.063819	-0.008691	-0.098914
2.460000	0.215841	2.056010	-0.009718	-0.098958
2.470000	0.236401	2.047377	-0.010750	-0.098960
2.480000	0.256875	2.037921	-0.011787	-0.098919
2.490000	0.277254	2.027646	-0.012826	-0.098835
2.500000	0.297531	2.016556	-0.013869	-0.098707
2.510000	0.317696	2.004654	-0.014914	-0.098535
2.520000	0.337743	1.991947	-0.015961	-0.098319
2.530000	0.357662	1.978437	-0.017010	-0.098058
2.540000	0.377447	1.964130	-0.018060	-0.097753
2.550000	0.397088	1.949032	-0.019110	-0.097403
2.560000	0.416578	1.933149	-0.020161	-0.097008
2.570000	0.435910	1.916486	-0.021212	-0.096568
2.580000	0.455075	1.899049	-0.022262	-0.096082
2.590000	0.474065	1.880846	-0.023310	-0.095551
2.600000	0.492874	1.861884	-0.024357	-0.094974
2.610000	0.511492	1.842169	-0.025402	-0.094352
2.620000	0.529914	1.821709	-0.026444	-0.093684
2.630000	0.548131	1.800513	-0.027482	-0.092971
2.640000	0.566136	1.778587	-0.028517	-0.092212
2.650000	0.583922	1.755942	-0.029548	-0.091407
2.660000	0.601482	1.732585	-0.030574	-0.090556
2.670000	0.618807	1.708526	-0.031595	-0.089660
2.680000	0.635893	1.683773	-0.032610	-0.088718
2.690000	0.652730	1.658338	-0.033619	-0.087732
2.700000	0.669314	1.632228	-0.034621	-0.086700
2.710000	0.685636	1.605456	-0.035616	-0.085622
2.720000	0.701691	1.578031	-0.036603	-0.084500
2.730000	0.717471	1.549963	-0.037582	-0.083333
2.740000	0.732971	1.521264	-0.038552	-0.082121
2.750000	0.748183	1.491945	-0.039513	-0.080865
2.760000	0.763103	1.462018	-0.040465	-0.079564
2.770000	0.777723	1.431494	-0.041406	-0.078220
2.780000	0.792038	1.400385	-0.042336	-0.076833
2.790000	0.806042	1.368703	-0.043255	-0.075402
2.800000	0.819729	1.336462	-0.044163	-0.073928
2.810000	0.833093	1.303673	-0.045058	-0.072412
2.820000	0.846130	1.270349	-0.045941	-0.070854
2.830000	0.858834	1.236504	-0.046810	-0.069254
2.840000	0.871199	1.202150	-0.047666	-0.067613
2.850000	0.883220	1.167302	-0.048507	-0.065931
2.860000	0.894893	1.131974	-0.049334	-0.064209
2.870000	0.906213	1.096178	-0.050146	-0.062447
2.880000	0.917175	1.059929	-0.050943	-0.060645
2.890000	0.927774	1.023242	-0.051723	-0.058805
2.900000	0.938006	0.986131	-0.052487	-0.056926
2.910000	0.947868	0.948611	-0.053234	-0.055010
2.920000	0.957354	0.910696	-0.053964	-0.053057
2.930000	0.966461	0.872402	-0.054675	-0.051068
2.940000	0.975185	0.833744	-0.055369	-0.049043
2.950000	0.983522	0.794736	-0.056044	-0.046983
2.960000	0.991470	0.755395	-0.056700	-0.044889
2.970000	0.999024	0.715737	-0.057336	-0.042760
2.980000	1.006181	0.675776	-0.057952	-0.040599
2.990000	1.012939	0.635529	-0.058548	-0.038405
3.000000	1.019294	0.595011	-0.059124	-0.036180
3.010000	1.025244	0.554239	-0.059678	-0.033924
3.020000	1.030786	0.513229	-0.060211	-0.031638
3.030000	1.035919	0.471998	-0.060721	-0.029324
3.040000	1.040639	0.430561	-0.061210	-0.026981
3.050000	1.044944	0.388936	-0.061676	-0.024610
3.060000	1.048834	0.347138	-0.062119	-0.022214
3.070000	1.052305	0.305185	-0.062539	-0.019791
3.080000	1.055357	0.263092	-0.062935	-0.017344
3.090000	1.057988	0.220878	-0.063307	-0.014873
3.100000	1.060197	0.178559	-0.063655	-0.012379
3.110000	1.061982	0.136151	-0.063978	-0.009864
3.120000	1.063344	0.093671	-0.064276	-0.007327
3.130000	1.064281	0.051138	-0.064549	-0.004771
3.140000	1.064792	0.008566	-0.064797	-0.002195
3.150000	1.064878	-0.034025	-0.065019	0.000398
3.160000	1.064537	-0.076620	-0.065215	0.003008
3.170000	1.063771	-0.119202	-0.065385	0.005634
3.180000	1.062579	-0.161753	-0.065528	0.008275
3.190000	1.060962	-0.204256	-0.065645	0.010930
3.200000	1.058919	-0.246694	-0.065734	0.013597
3.210000	1.056452	-0.289051	-0.065797	0.016274
3.220000	1.053562	-0.331309	-0.065832	0.018964
3.230000	1.050249	-0.373452	-0.065840	0.021662
3.240000	1.046514	-0.415462	-0.065820	0.024369
3.250000	1.042360	-0.457322	-0.065772	0.027082
3.260000	1.037786	-0.499017	-0.065696	0.029802
3.270000	1.032796	-0.540528	-0.065592	0.032526
3.280000	1.027391	-0.581840	-0.065460	0.035254
3.290000	1.021573	-0.622936	-0.065300	0.037984
3.300000	1.015343	-0.663799	-0.065111	0.040716
3.310000	1.008705	-0.704412	-0.064893	0.043448
3.320000	1.001661	-0.744760	-0.064647	0.046178
3.330000	0.994214	-0.784827	-0.064372	0.048906
3.340000	0.986365	-0.824595	-0.064069	0.051631
3.350000	0.978119	-0.864050	-0.063736	0.054351
3.360000	0.969479	-0.903175	-0.063375	0.057064
3.370000	0.960447	-0.941954	-0.062985	0.059771
3.380000	0.951028	-0.980372	-0.062566	0.062469
3.390000	0.941224	-1.018413	-0.062118	0.065158
3.400000	0.931040	-1.056062	-0.061642	0.067836
3.410000	0.920479	-1.093303	-0.061137	0.070501
3.420000	0.909546	-1.130123	-0.060603	0.073154
3.430000	0.898245	-1.166505	-0.060041	0.075792
3.440000	0.886580	-1.202434	-0.059450	0.078414
3.450000	0.874555	-1.237898	-0.058830	0.081019
3.460000	0.862176	-1.272880	-0.058183	0.083605
3.470000	0.849448	-1.307367	-0.057506	0.086172
3.480000	0.836374	-1.341345	-0.056802	0.088718
3.490000	0.822960	-1.374799	-0.056070	0.091243
3.500000	0.809213	-1.407718	-0.055310	0.093745
3.510000	0.795135	-1.440086	-0.054523	0.096222
3.520000	0.780734	-1.471892	-0.053708	0.098674
3.530000	0.766016	-1.503121	-0.052865	0.101099
3.540000	0.750984	-1.533762	-0.051996	0.103496
3.550000	0.735647	-1.563801	-0.051100	0.105863
3.560000	0.720009	-1.593227	-0.050177	0.108201
3.570000	0.704076	-1.622028	-0.049228	0.110507
3.580000	0.687856	-1.650191	-0.048253	0.112780
3.590000	0.671354	-1.677705	-0.047252	0.115019
3.600000	0.654577	-1.704559	-0.046226	0.117223
3.610000	0.637532	-1.730742	-0.045174	0.119392
3.620000	0.620224	-1.756243	-0.044098	0.121522
3.630000	0.602662	-1.781052	-0.042996	0.123615
3.640000	0.584851	-1.805159	-0.041871	0.125668
3.650000	0.566800	-1.828553	-0.040722	0.127680
3.660000	0.548514	-1.851225	-0.039549	0.129650
3.670000	0.530002	-1.873165	-0.038353	0.131578
3.680000	0.511270	-1.894366	-0.037135	0.133462
3.690000	0.492327	-1.914816	-0.035894	0.135301
3.700000	0.473178	-1.934509	-0.034631	0.137094
3.710000	0.453833	-1.953436	-0.033346	0.138839
3.720000	0.434299	-1.971590	-0.032041	0.140537
3.730000	0.414583	-1.988962	-0.030715	0.142186
3.740000	0.394693	-2.005545	-0.029369	0.143785
3.750000	0.374638	-2.021333	-0.028003	0.145333
3.760000	0.354425	-2.036319	-0.026617	0.146829
3.770000	0.334062	-2.050496	-0.025213	0.148273
3.780000	0.313557	-2.063858	-0.023791	0.149663
3.790000	0.292918	-2.076400	-0.022351	0.150998
3.800000	0.272154	-2.088117	-0.020894	0.152278
3.810000	0.251273	-2.099003	-0.019420	0.153501
3.820000	0.230283	-2.109054	-0.017930	0.154668
3.830000	0.209192	-2.118265	-0.016425	0.155776
3.840000	0.188010	-2.126633	-0.014904	0.156827
3.850000	0.166743	-2.134154	-0.013369	0.157817
3.860000	0.145402	-2.140823	-0.011820	0.158748
3.870000	0.123993	-2.146639	-0.010258	0.159617
3.880000	0.102527	-2.151599	-0.008684	0.160425
3.890000	0.081011	-2.155700	-0.007097	0.161171
3.900000	0.059454	-2.158941	-0.005498	0.161854
3.910000	0.037865	-2.161319	-0.003889	0.162473
3.920000	0.016252	-2.162833	-0.002270	0.163029
3.930000	-0.005377	-2.163484	-0.000641	0.163520
3.940000	-0.027012	-2.163269	0.000997	0.163945
3.950000	-0.048644	-2.162188	0.002643	0.164305
3.960000	-0.070266	-2.160242	0.004296	0.164599
3.970000	-0.091869	-2.157432	0.005956	0.164826
3.980000	-0.113443	-2.153757	0.007623	0.164986
3.990000	-0.134981	-2.149219	0.009295	0.165079
4.000000	-0.156473	-2.143820	0.010973	0.165103
4.010000	-0.177911	-2.137561	0.012655	0.165060
4.020000	-0.199287	-2.130444	0.014339	0.164947
4.030000	-0.220591	-2.122473	0.016027	0.164766
4.040000	-0.241816	-2.113649	0.017717	0.164516
4.050000	-0.262952	-2.103976	0.019409	0.164197
4.060000	-0.283992	-2.093458	0.021100	0.163808
4.070000	-0.304927	-2.082099	0.022793	0.163349
4.080000	-0.325748	-2.069902	0.024483	0.162820
4.090000	-0.346447	-2.056872	0.026173	0.162221
4.100000	-0.367015	-2.043014	0.027861	0.161553
4.110000	-0.387445	-2.028333	0.029545	0.160814
4.120000	-0.407729	-2.012835	0.031226	0.160004
4.130000	-0.427857	-1.996526	0.032902	0.159125
4.140000	-0.447822	-1.979412	0.034574	0.158175
4.150000	-0.467616	-1.961499	0.036239	0.157156
4.160000	-0.487231	-1.942795	0.037899	0.156065
4.170000	-0.506659	-1.923305	0.039550	0.154906
4.180000	-0.525892	-1.903039	0.041194	0.153676
4.190000	-0.544923	-1.882003	0.042829	0.152377
4.200000	-0.563743	-1.860206	0.044455	0.151008
4.210000	-0.582345	-1.837657	0.046069	0.149571
4.220000	-0.600722	-1.814363	0.047674	0.148064
4.230000	-0.618865	-1.790334	0.049266	0.146489
4.240000	-0.636769	-1.765579	0.050846	0.144845
4.250000	-0.654424	-1.740108	0.052412	0.143134
4.260000	-0.671825	-1.713931	0.053966	0.141355
4.270000	-0.688965	-1.687058	0.055503	0.139510
4.280000	-0.705835	-1.659500	0.057027	0.137597
4.290000	-0.722430	-1.631266	0.058533	0.135619
4.300000	-0.738743	-1.602369	0.060023	0.133574
4.310000	-0.754767	-1.572820	0.061495	0.131466
4.320000	-0.770495	-1.542629	0.062950	0.129292
4.330000	-0.785921	-1.511809	0.064385	0.127055
4.340000	-0.801039	-1.480372	0.065801	0.124754
4.350000	-0.815843	-1.448331	0.067196	0.122392
4.360000	-0.830326	-1.415697	0.068571	0.119968
4.370000	-0.844483	-1.382484	0.069924	0.117482
4.380000	-0.858308	-1.348705	0.071254	0.114936
4.390000	-0.871795	-1.314372	0.072562	0.112330
4.400000	-0.884939	-1.279501	0.073846	0.109667
4.410000	-0.897734	-1.244103	0.075106	0.106944
4.420000	-0.910175	-1.208194	0.076340	0.104166
4.430000	-0.922257	-1.171787	0.077549	0.101330
4.440000	-0.933975	-1.134897	0.078732	0.098440
4.450000	-0.945324	-1.097538	0.079889	0.095495
4.460000	-0.956299	-1.059725	0.081017	0.092498
4.470000	-0.966896	-1.021473	0.082118	0.089448
4.480000	-0.977111	-0.982797	0.083190	0.086348
4.490000	-0.986939	-0.943712	0.084233	0.083197
4.500000	-0.996376	-0.904235	0.085246	0.079998
4.510000	-1.005418	-0.864380	0.086229	0.076749
4.520000	-1.014062	-0.824163	0.087180	0.073456
4.530000	-1.022304	-0.783600	0.088101	0.070116
4.540000	-1.030140	-0.742708	0.088989	0.066733
4.550000	-1.037567	-0.701503	0.089845	0.063305
4.560000	-1.044582	-0.660000	0.090668	0.059837
4.570000	-1.051182	-0.618217	0.091458	0.056327
4.580000	-1.057364	-0.576170	0.092214	0.052779
4.590000	-1.063126	-0.533875	0.092935	0.049192
4.600000	-1.068465	-0.491350	0.093621	0.045570
4.610000	-1.073378	-0.448611	0.094272	0.041912
4.620000	-1.077864	-0.405676	0.094887	0.038219
4.630000	-1.081921	-0.362562	0.095466	0.034496
4.640000	-1.085547	-0.319285	0.096009	0.030739
4.650000	-1.088740	-0.275863	0.096514	0.026955
4.660000	-1.091498	-0.232313	0.096982	0.023140
4.670000	-1.093821	-0.188653	0.097413	0.019301
4.680000	-1.095708	-0.144901	0.097805	0.015435
4.690000	-1.097157	-0.101072	0.098159	0.011547
4.700000	-1.098168	-0.057186	0.098475	0.007634
4.710000	-1.098739	-0.013259	0.098751	0.003704
4.720000	-1.098872	0.030690	0.098988	-0.000248
4.730000	-1.098565	0.074645	0.099185	-0.004216
4.740000	-1.097819	0.118588	0.099343	-0.008201
4.750000	-1.096633	0.162500	0.099461	-0.012198
4.760000	-1.095008	0.206366	0.099538	-0.016210
4.770000	-1.092944	0.250166	0.099575	-0.020232
4.780000	-1.090442	0.293884	0.099571	-0.024264
4.790000	-1.087504	0.337502	0.099526	-0.028303
4.800000	-1.084129	0.381002	0.099441	-0.032349
4.810000	-1.080318	0.424367	0.099314	-0.036398
4.820000	-1.076075	0.467580	0.099146	-0.040452
4.830000	-1.071399	0.510623	0.098936	-0.044505
4.840000	-1.066293	0.553479	0.098685	-0.048559
4.850000	-1.060758	0.596130	0.098393	-0.052609
4.860000	-1.054797	0.638561	0.098059	-0.056657
4.870000	-1.048411	0.680753	0.097684	-0.060698
4.880000	-1.041604	0.722689	0.097266	-0.064731
4.890000	-1.034377	0.764353	0.096807	-0.068756
4.900000	-1.026733	0.805728	0.096307	-0.072770
4.910000	-1.018676	0.846797	0.095765	-0.076772
4.920000	-1.010208	0.887545	0.095181	-0.080758
4.930000	-1.001332	0.927953	0.094556	-0.084730
4.940000	-0.992053	0.968006	0.093889	-0.088682
4.950000	-0.982373	1.007688	0.093181	-0.092617
4.960000	-0.972296	1.046983	0.092433	-0.096529
4.970000	-0.961826	1.085875	0.091643	-0.100420
4.980000	-0.950967	1.124348	0.090812	-0.104284
4.990000	-0.939724	1.162387	0.089940	-0.108124
5.000000	-0.928100	1.199976	0.089028	-0.111934
5.010000	-0.916100	1.237100	0.088076	-0.115715
5.020000	-0.903729	1.273744	0.087084	-0.119464
5.030000	-0.890992	1.309893	0.086051	-0.123181
5.040000	-0.877893	1.345533	0.084980	-0.126862
5.050000	-0.864437	1.380648	0.083869	-0.130508
5.060000	-0.850631	1.415226	0.082719	-0.134114
5.070000	-0.836479	1.449251	0.081531	-0.137682
5.080000	-0.821986	1.482710	0.080304	-0.141207
5.090000	-0.807159	1.515590	0.079039	-0.144690
5.100000	-0.792003	1.547876	0.077737	-0.148127
5.110000	-0.776525	1.579556	0.076398	-0.151519
5.120000	-0.760729	1.610617	0.075022	-0.154862
5.130000	-0.744623	1.641046	0.073610	-0.158155
5.140000	-0.728212	1.670831	0.072161	-0.161398
