Solution of SHM
Step Size = .1000 RK4 Method
Time	y	v	Δy	Δv
6.100000	0.933551	0.716738	0.000082	-0.000279
6.200000	0.986138	0.331520	0.000054	-0.000313
6.300000	0.999412	-0.066914	0.000022	-0.000333
6.400000	0.972844	-0.462680	-0.000011	-0.000340
6.500000	0.907492	-0.840001	-0.000046	-0.000333
6.600000	0.805963	-1.183834	-0.000079	-0.000313
6.700000	0.672303	-1.480472	-0.000111	-0.000280
6.800000	0.511842	-1.718090	-0.000138	-0.000234
6.900000	0.330975	-1.887214	-0.000161	-0.000177
7.000000	0.136915	-1.981104	-0.000177	-0.000111
7.100000	-0.062604	-1.996014	-0.000187	-0.000039
7.200000	-0.259627	-1.931353	-0.000191	0.000037
7.300000	-0.446299	-1.789696	-0.000186	0.000114
7.400000	-0.615180	-1.576692	-0.000173	0.000188
7.500000	-0.759535	-1.300831	-0.000153	0.000256
7.600000	-0.873611	-0.973113	-0.000126	0.000315
7.700000	-0.952860	-0.606601	-0.000094	0.000365
7.800000	-0.994122	-0.215906	-0.000056	0.000400
7.900000	-0.995752	0.183395	-0.000015	0.000419
8.000000	-0.957686	0.575385	0.000027	0.000422
8.100000	-0.881441	0.944436	0.000069	0.000409
8.200000	-0.770057	1.275836	0.000109	0.000376
8.300000	-0.627974	1.556374	0.000147	0.000330
8.400001	-0.460857	1.774866	0.000179	0.000269
8.500000	-0.275367	1.922601	0.000204	0.000194
8.600000	-0.078900	1.993689	0.000222	0.000111
8.700000	0.120713	1.985298	0.000231	0.000021
8.800000	0.315513	1.897761	0.000231	-0.000072
8.900001	0.497734	1.734569	0.000223	-0.000165
9.000000	0.660113	1.502226	0.000203	-0.000252
9.100000	0.796176	1.209997	0.000177	-0.000333
9.200000	0.900499	0.869530	0.000141	-0.000398
9.300000	0.968922	0.494399	0.000100	-0.000453
9.400001	0.998719	0.099559	0.000054	-0.000490
9.500000	0.988701	-0.299250	0.000004	-0.000505
9.600000	0.939267	-0.686128	-0.000047	-0.000503
9.700000	0.852389	-1.045654	-0.000096	-0.000477
9.800000	0.731530	-1.363493	-0.000144	-0.000435
9.900001	0.581507	-1.626975	-0.000187	-0.000374
10.000000	0.408303	-1.825596	-0.000221	-0.000294
10.100000	0.218822	-1.951438	-0.000249	-0.000203
10.200000	0.020617	-1.999485	-0.000266	-0.000101
10.300000	-0.178409	-1.967821	-0.000274	0.000007
10.400001	-0.370323	-1.857707	-0.000271	0.000118
10.500000	-0.547474	-1.673535	-0.000255	0.000224
10.600000	-0.702799	-1.422646	-0.000231	0.000325
10.700000	-0.830106	-1.115043	-0.000195	0.000412
10.800000	-0.924320	-0.762988	-0.000152	0.000487
10.900001	-0.981685	-0.380516	-0.000102	0.000545
11.000000	-0.999915	0.017125	-0.000046	0.000577
11.100000	-0.978282	0.414084	0.000013	0.000591
11.200000	-0.917649	0.794534	0.000071	0.000577
11.300000	-0.820434	1.143309	0.000129	0.000543
11.400001	-0.690511	1.446505	0.000182	0.000487
11.500000	-0.533061	1.692034	0.000228	0.000407
11.600000	-0.354360	1.870109	0.000267	0.000311
11.700000	-0.161532	1.973631	0.000294	0.000200
11.800000	0.037735	1.998472	0.000311	0.000080
11.900001	0.235498	1.943642	0.000316	-0.000046
12.000000	0.423872	1.811328	0.000307	-0.000171
12.100000	0.595348	1.606803	0.000287	-0.000293
12.200000	0.743090	1.338223	0.000253	-0.000403
12.300000	0.861208	1.016293	0.000211	-0.000501
12.400001	0.944993	0.653849	0.000158	-0.000581
12.500000	0.991105	0.265338	0.000098	-0.000635
12.600000	0.997706	-0.133750	0.000033	-0.000668
12.700000	0.964532	-0.527506	-0.000034	-0.000671
12.800000	0.892907	-0.900232	-0.000101	-0.000650
12.900001	0.785686	-1.237069	-0.000165	-0.000603
13.000000	0.647142	-1.524589	-0.000223	-0.000528
13.100000	0.482800	-1.751330	-0.000273	-0.000433
13.200000	0.299211	-1.908252	-0.000312	-0.000317
13.300000	0.103693	-1.989101	-0.000341	-0.000189
13.400001	-0.095958	-1.990652	-0.000356	-0.000050
13.500000	-0.291783	-1.912845	-0.000356	0.000093
13.600000	-0.475976	-1.758780	-0.000343	0.000235
13.700000	-0.641194	-1.534601	-0.000314	0.000368
13.800000	-0.780850	-1.249243	-0.000273	0.000490
13.900001	-0.889376	-0.914084	-0.000221	0.000594
14.000000	-0.962447	-0.542484	-0.000159	0.000673
14.100000	-0.997149	-0.149258	-0.000089	0.000729
14.200000	-0.992099	0.249917	-0.000015	0.000753
14.300000	-0.947498	0.639130	0.000060	0.000751
14.400001	-0.865124	1.002862	0.000135	0.000718
14.500000	-0.748262	1.326615	0.000204	0.000653
14.600000	-0.601569	1.597480	0.000268	0.000564
14.700000	-0.430895	1.804661	0.000319	0.000448
14.800000	-0.243043	1.939897	0.000361	0.000315
14.900001	-0.045502	1.997797	0.000388	0.000166
