Solution of SHM
Step Size = .0300 RK4 Method
Time	y	v	Δy	Δv
5.280000	-0.421933	1.813254	0.000001	0.000001
5.310000	-0.366808	1.860593	0.000001	0.000001
5.340000	-0.310364	1.901235	0.000001	0.000001
5.370000	-0.252803	1.935035	0.000001	0.000001
5.400000	-0.194331	1.961871	0.000002	0.000001
5.430000	-0.135161	1.981647	0.000001	0.000001
5.460000	-0.075504	1.994291	0.000002	0.000001
5.490000	-0.015575	1.999757	0.000001	0.000000
5.520000	0.044409	1.998026	0.000002	0.000000
5.550000	0.104234	1.989105	0.000001	0.000000
5.580000	0.163684	1.973025	0.000002	-0.000000
5.610000	0.222545	1.949845	0.000001	-0.000000
5.640000	0.280605	1.919647	0.000001	-0.000001
5.670000	0.337655	1.882540	0.000002	-0.000001
5.700000	0.393489	1.838658	0.000001	-0.000001
5.730000	0.447908	1.788159	0.000002	-0.000001
5.760000	0.500714	1.731225	0.000001	-0.000001
5.790000	0.551719	1.668060	0.000001	-0.000002
5.820000	0.600738	1.598892	0.000001	-0.000001
5.850000	0.647595	1.523969	0.000001	-0.000002
5.880000	0.692121	1.443562	0.000001	-0.000001
5.910000	0.734157	1.357960	0.000001	-0.000002
5.940000	0.773550	1.267470	0.000001	-0.000003
5.970000	0.810159	1.172419	0.000001	-0.000002
6.000000	0.843853	1.073149	0.000001	-0.000003
6.030000	0.874510	0.970016	0.000001	-0.000002
6.060000	0.902019	0.863392	0.000001	-0.000003
6.090000	0.926282	0.753662	0.000000	-0.000002
6.120000	0.947212	0.641218	0.000001	-0.000003
6.150000	0.964732	0.526467	0.000001	-0.000004
6.180000	0.978781	0.409821	0.000000	-0.000003
6.210000	0.989307	0.291701	0.000000	-0.000004
6.240000	0.996272	0.172530	0.000000	-0.000003
6.270000	0.999652	0.052739	0.000000	-0.000004
6.300000	0.999435	-0.067242	-0.000000	-0.000003
6.330000	0.995620	-0.186982	-0.000000	-0.000003
6.360000	0.988222	-0.306048	-0.000000	-0.000002
6.390000	0.977268	-0.424013	-0.000000	-0.000003
6.420000	0.962797	-0.540451	-0.000001	-0.000004
6.450000	0.944861	-0.654945	-0.000000	-0.000003
6.480000	0.923524	-0.767082	-0.000001	-0.000004
6.510000	0.898863	-0.876458	-0.000001	-0.000003
6.540000	0.870968	-0.982680	-0.000001	-0.000003
6.570000	0.839938	-1.085365	-0.000001	-0.000002
6.600000	0.805885	-1.184144	-0.000001	-0.000003
6.630000	0.768932	-1.278661	-0.000001	-0.000002
6.660000	0.729211	-1.368577	-0.000001	-0.000003
6.690000	0.686867	-1.453567	-0.000001	-0.000003
6.720000	0.642050	-1.533326	-0.000001	-0.000002
6.750000	0.594922	-1.607566	-0.000002	-0.000003
6.780000	0.545654	-1.676021	-0.000001	-0.000002
6.810000	0.494421	-1.738445	-0.000002	-0.000002
6.840000	0.441410	-1.794611	-0.000001	-0.000001
6.870000	0.386809	-1.844319	-0.000002	-0.000002
6.900000	0.330817	-1.887390	-0.000001	-0.000001
6.930000	0.273634	-1.923668	-0.000002	-0.000001
6.960000	0.215466	-1.953022	-0.000002	-0.000001
6.990000	0.156523	-1.975348	-0.000002	-0.000001
7.020000	0.097016	-1.990565	-0.000002	-0.000001
7.050000	0.037161	-1.998618	-0.000002	-0.000000
7.080000	-0.022829	-1.999478	-0.000002	-0.000000
7.110000	-0.082736	-1.993143	-0.000001	-0.000000
7.140000	-0.142346	-1.979634	-0.000002	0.000000
7.170000	-0.201443	-1.959000	-0.000002	0.000001
7.200000	-0.259815	-1.931316	-0.000002	0.000001
7.230000	-0.317252	-1.896682	-0.000002	0.000001
7.260000	-0.373548	-1.855222	-0.000002	0.000001
7.290000	-0.428499	-1.807084	-0.000002	0.000002
7.320000	-0.481908	-1.752444	-0.000001	0.000001
7.350000	-0.533582	-1.691496	-0.000002	0.000002
7.380000	-0.583337	-1.624461	-0.000001	0.000002
7.410000	-0.630992	-1.551579	-0.000002	0.000002
7.440000	-0.676376	-1.473114	-0.000002	0.000003
7.470000	-0.719325	-1.389346	-0.000001	0.000003
7.500000	-0.759686	-1.300579	-0.000002	0.000004
7.530000	-0.797313	-1.207131	-0.000001	0.000003
7.560000	-0.832071	-1.109339	-0.000001	0.000004
7.590000	-0.863834	-1.007554	-0.000001	0.000003
7.620000	-0.892488	-0.902143	-0.000001	0.000004
7.650000	-0.917930	-0.793485	-0.000001	0.000003
7.680000	-0.940068	-0.681972	-0.000001	0.000004
7.710000	-0.958824	-0.568004	-0.000001	0.000005
7.740000	-0.974128	-0.451993	-0.000001	0.000004
7.770000	-0.985927	-0.334354	-0.000000	0.000005
7.800000	-0.994177	-0.215512	-0.000000	0.000004
7.830000	-0.998850	-0.095895	-0.000000	0.000005
7.860000	-0.999928	0.024068	-0.000000	0.000003
7.890000	-0.997407	0.143944	0.000000	0.000004
7.920000	-0.991296	0.263302	0.000000	0.000003
7.950000	-0.981618	0.381712	0.000000	0.000004
7.980000	-0.968407	0.498749	0.000001	0.000005
8.010000	-0.951711	0.613991	0.000001	0.000006
8.040000	-0.931590	0.727022	0.000001	0.000005
8.070000	-0.908116	0.837438	0.000001	0.000003
8.099999	-0.881374	0.944839	0.000001	0.000002
8.130000	-0.851459	1.048841	0.000001	0.000005
8.160000	-0.818481	1.149067	0.000001	0.000004
8.190000	-0.782557	1.245158	0.000001	0.000003
8.220000	-0.743816	1.336768	0.000002	0.000005
8.250000	-0.702399	1.423567	0.000002	0.000004
8.280000	-0.658454	1.505243	0.000001	0.000003
8.309999	-0.612139	1.581501	0.000001	0.000002
8.340000	-0.563620	1.652068	0.000002	0.000003
8.370000	-0.513074	1.716689	0.000002	0.000003
8.400000	-0.460681	1.775132	0.000002	0.000002
8.429999	-0.406630	1.827186	0.000001	0.000001
8.460000	-0.351116	1.872664	0.000003	0.000002
8.490000	-0.294337	1.911403	0.000002	0.000001
8.520000	-0.236500	1.943263	0.000002	0.000001
8.550000	-0.177812	1.968129	0.000003	0.000001
8.580000	-0.118483	1.985912	0.000002	0.000001
8.610000	-0.058728	1.996548	0.000002	0.000000
8.639999	0.001238	1.999998	0.000001	0.000000
8.670000	0.061199	1.996251	0.000003	-0.000000
8.700000	0.120941	1.985319	0.000002	-0.000001
8.730000	0.180247	1.967243	0.000002	-0.000001
8.760000	0.238905	1.942086	0.000003	-0.000002
8.790000	0.296702	1.909940	0.000002	-0.000002
8.820000	0.353432	1.870920	0.000002	-0.000001
8.849999	0.408890	1.825167	0.000001	-0.000001
8.880000	0.462877	1.772845	0.000003	-0.000003
8.910000	0.515197	1.714143	0.000002	-0.000003
8.940000	0.565664	1.649272	0.000002	-0.000002
8.970000	0.614094	1.578466	0.000003	-0.000004
9.000000	0.660315	1.501978	0.000002	-0.000004
9.030000	0.704159	1.420085	0.000002	-0.000003
9.059999	0.745469	1.333081	0.000001	-0.000003
9.090000	0.784096	1.241280	0.000002	-0.000005
9.120000	0.819901	1.145011	0.000001	-0.000004
9.150000	0.852755	1.044622	0.000001	-0.000003
9.179999	0.882541	0.940473	0.000001	-0.000003
9.210000	0.909150	0.832939	0.000001	-0.000005
9.240000	0.932487	0.722408	0.000001	-0.000004
9.270000	0.952468	0.609277	0.000000	-0.000003
9.300000	0.969022	0.493953	0.000001	-0.000006
9.330000	0.982088	0.376851	0.000000	-0.000005
9.360000	0.991619	0.258393	0.000000	-0.000004
9.389999	0.997582	0.139005	0.000000	-0.000003
9.420000	0.999954	0.019117	-0.000000	-0.000006
9.450000	0.998728	-0.100840	-0.000000	-0.000005
9.480000	0.993908	-0.220434	-0.000000	-0.000004
9.510000	0.985510	-0.339234	-0.000001	-0.000006
9.540000	0.973566	-0.456814	-0.000001	-0.000005
9.570000	0.958118	-0.572750	-0.000001	-0.000004
9.599999	0.939222	-0.686625	-0.000001	-0.000003
9.630000	0.916945	-0.798028	-0.000001	-0.000006
9.660000	0.891369	-0.906559	-0.000001	-0.000004
9.690000	0.862584	-1.011828	-0.000001	-0.000003
9.719999	0.830695	-1.113455	-0.000001	-0.000002
9.750000	0.795817	-1.211075	-0.000002	-0.000004
9.780000	0.758074	-1.304337	-0.000002	-0.000003
9.809999	0.717604	-1.392904	-0.000001	-0.000002
9.840000	0.674550	-1.476458	-0.000003	-0.000004
9.870000	0.629069	-1.554699	-0.000002	-0.000003
9.900000	0.581324	-1.627344	-0.000002	-0.000002
9.929999	0.531487	-1.694133	-0.000001	-0.000001
9.960000	0.479737	-1.754825	-0.000003	-0.000003
9.990000	0.426261	-1.809201	-0.000002	-0.000002
10.020000	0.371250	-1.857066	-0.000002	-0.000001
10.050000	0.314904	-1.898248	-0.000003	-0.000002
10.080000	0.257424	-1.932598	-0.000003	-0.000001
10.110000	0.199017	-1.959992	-0.000002	-0.000001
10.139999	0.139895	-1.980333	-0.000002	-0.000000
10.170000	0.080269	-1.993547	-0.000003	-0.000000
10.200000	0.020354	-1.999586	-0.000003	0.000000
10.229999	-0.039634	-1.998429	-0.000002	0.000000
10.260000	-0.099480	-1.990079	-0.000003	0.000001
10.290000	-0.158967	-1.974568	-0.000003	0.000001
10.320000	-0.217883	-1.951950	-0.000002	0.000001
10.349999	-0.276014	-1.922307	-0.000002	0.000001
10.380000	-0.333152	-1.885746	-0.000003	0.000002
10.410000	-0.389091	-1.842399	-0.000002	0.000002
10.440000	-0.443630	-1.792421	-0.000002	0.000002
10.469999	-0.496572	-1.735991	-0.000001	0.000002
10.500000	-0.547727	-1.673315	-0.000003	0.000004
10.530000	-0.596910	-1.604616	-0.000002	0.000003
10.559999	-0.643946	-1.530142	-0.000002	0.000003
10.590000	-0.688664	-1.450162	-0.000003	0.000005
10.620000	-0.730903	-1.364962	-0.000002	0.000004
10.650000	-0.770512	-1.274850	-0.000001	0.000004
10.679999	-0.807348	-1.180150	-0.000001	0.000003
10.710000	-0.841279	-1.081203	-0.000002	0.000005
10.740000	-0.872182	-0.978364	-0.000001	0.000005
10.770000	-0.899946	-0.872005	-0.000001	0.000004
10.800000	-0.924471	-0.762507	-0.000001	0.000007
10.830000	-0.945669	-0.650265	-0.000001	0.000006
10.860000	-0.963463	-0.535683	-0.000001	0.000005
10.889999	-0.977790	-0.419172	-0.000000	0.000004
10.920000	-0.988598	-0.301154	-0.000001	0.000007
10.950000	-0.995849	-0.182051	-0.000000	0.000006
10.979999	-0.999515	-0.062294	-0.000000	0.000004
11.010000	-0.999584	0.057688	0.000000	0.000007
11.040000	-0.996056	0.177463	0.000000	0.000006
11.070000	-0.988943	0.296598	0.000000	0.000005
11.099999	-0.978270	0.414666	0.000000	0.000004
11.130000	-0.964078	0.531242	0.000001	0.000007
11.160000	-0.946415	0.645906	0.000001	0.000005
11.190000	-0.925346	0.758246	0.000001	0.000005
11.219999	-0.900948	0.867856	0.000001	0.000003
11.250000	-0.873306	0.974343	0.000002	0.000006
11.280000	-0.842522	1.077324	0.000001	0.000005
11.309999	-0.808706	1.176427	0.000001	0.000004
11.340000	-0.771979	1.271297	0.000002	0.000006
11.370000	-0.732474	1.361591	0.000002	0.000005
11.400000	-0.690332	1.446985	0.000002	0.000004
11.429999	-0.645707	1.527171	0.000002	0.000003
11.460000	-0.598757	1.601861	0.000003	0.000004
11.490000	-0.549653	1.670787	0.000003	0.000003
11.520000	-0.498570	1.733699	0.000002	0.000002
11.550000	-0.445693	1.790372	0.000003	0.000003
11.580000	-0.391212	1.840601	0.000003	0.000003
11.610000	-0.335323	1.884206	0.000003	0.000002
11.639999	-0.278228	1.921030	0.000002	0.000001
11.670000	-0.220131	1.950941	0.000004	0.000002
11.700000	-0.161241	1.973830	0.000003	0.000001
11.729999	-0.101772	1.989615	0.000002	0.000001
11.759999	-0.041936	1.998240	0.000002	0.000000
11.790000	0.018051	1.999674	0.000003	-0.000000
11.820000	0.077972	1.993911	0.000003	-0.000000
11.849999	0.137614	1.980972	0.000002	-0.000001
11.880000	0.196759	1.960904	0.000004	-0.000001
11.910000	0.255197	1.933778	0.000003	-0.000002
11.940000	0.312716	1.899693	0.000003	-0.000002
11.969999	0.369110	1.858771	0.000002	-0.000002
12.000000	0.424176	1.811160	0.000003	-0.000003
12.030000	0.477715	1.757030	0.000003	-0.000003
12.059999	0.529534	1.696577	0.000002	-0.000003
12.090000	0.579448	1.630018	0.000003	-0.000005
12.120000	0.627277	1.557593	0.000003	-0.000004
12.150000	0.672848	1.479562	0.000002	-0.000004
12.179999	0.715997	1.396206	0.000002	-0.000003
12.210000	0.756570	1.307826	0.000002	-0.000005
12.240000	0.794420	1.214738	0.000002	-0.000005
12.270000	0.829410	1.117279	0.000001	-0.000004
12.300000	0.861416	1.015799	0.000002	-0.000007
12.330000	0.890322	0.910663	0.000002	-0.000006
12.360000	0.916023	0.802250	0.000001	-0.000005
12.389999	0.938428	0.690950	0.000001	-0.000004
12.420000	0.957455	0.577163	0.000001	-0.000007
12.450000	0.973037	0.461298	0.000001	-0.000006
12.479999	0.985117	0.343774	0.000000	-0.000005
12.509999	0.993651	0.225012	0.000000	-0.000004
12.540000	0.998609	0.105441	0.000000	-0.000007
12.570000	0.999974	-0.014510	-0.000000	-0.000006
12.599999	0.997739	-0.134409	-0.000000	-0.000005
12.630000	0.991914	-0.253824	-0.000001	-0.000008
12.660000	0.982519	-0.372325	-0.000001	-0.000006
12.690000	0.969588	-0.489487	-0.000001	-0.000006
12.719999	0.953167	-0.604887	-0.000001	-0.000004
12.750000	0.933316	-0.718110	-0.000001	-0.000007
12.780000	0.910107	-0.828748	-0.000001	-0.000006
12.809999	0.883621	-0.936404	-0.000001	-0.000005
12.840000	0.853956	-1.040690	-0.000002	-0.000007
12.870000	0.821218	-1.141231	-0.000002	-0.000006
12.900000	0.785523	-1.237664	-0.000002	-0.000005
12.929999	0.747002	-1.329643	-0.000002	-0.000004
12.960000	0.705793	-1.416837	-0.000003	-0.000005
12.990000	0.662043	-1.498932	-0.000003	-0.000004
13.020000	0.615911	-1.575632	-0.000002	-0.000003
13.049999	0.567562	-1.646662	-0.000002	-0.000002
13.080000	0.517170	-1.711765	-0.000003	-0.000004
13.110000	0.464917	-1.770708	-0.000003	-0.000003
13.139999	0.410992	-1.823279	-0.000002	-0.000002
13.170000	0.355586	-1.869287	-0.000004	-0.000003
13.200000	0.298902	-1.908568	-0.000003	-0.000002
13.229999	0.241141	-1.940980	-0.000003	-0.000001
13.259999	0.182513	-1.966407	-0.000002	-0.000001
13.290000	0.123227	-1.984757	-0.000004	-0.000001
13.320000	0.063499	-1.995964	-0.000003	-0.000000
13.349999	0.003541	-1.999988	-0.000003	0.000000
13.380000	-0.056429	-1.996813	-0.000004	0.000001
13.410000	-0.116195	-1.986453	-0.000003	0.000001
13.440000	-0.175544	-1.968943	-0.000003	0.000001
13.469999	-0.234261	-1.944347	-0.000002	0.000001
13.500000	-0.292135	-1.912754	-0.000004	0.000002
13.530000	-0.348958	-1.874277	-0.000003	0.000003
13.559999	-0.404524	-1.829055	-0.000003	0.000003
13.590000	-0.458635	-1.777250	-0.000004	0.000004
13.620000	-0.511095	-1.719048	-0.000003	0.000004
13.650000	-0.561716	-1.654660	-0.000003	0.000004
13.679999	-0.610315	-1.584317	-0.000002	0.000003
13.710000	-0.656718	-1.508272	-0.000003	0.000005
13.740000	-0.700757	-1.426799	-0.000003	0.000005
13.770000	-0.742275	-1.340191	-0.000002	0.000004
13.799999	-0.781121	-1.248760	-0.000001	0.000004
13.830000	-0.817155	-1.152835	-0.000002	0.000006
13.860000	-0.850249	-1.052761	-0.000002	0.000006
13.889999	-0.880283	-0.948898	-0.000001	0.000005
13.920000	-0.907149	-0.841620	-0.000002	0.000007
13.950000	-0.930750	-0.731313	-0.000001	0.000007
13.979999	-0.951001	-0.618374	-0.000001	0.000006
14.009999	-0.967830	-0.503209	-0.000001	0.000005
14.040000	-0.981176	-0.386234	-0.000001	0.000008
14.070000	-0.990990	-0.267868	-0.000000	0.000007
14.099999	-0.997238	-0.148539	-0.000000	0.000006
14.130000	-0.999897	-0.028675	-0.000000	0.000008
14.160000	-0.998958	0.091293	0.000000	0.000007
14.190000	-0.994423	0.210931	0.000000	0.000006
14.219999	-0.986309	0.329811	0.000000	0.000005
14.250000	-0.974646	0.447503	0.000001	0.000008
14.280000	-0.959475	0.563586	0.000001	0.000007
14.309999	-0.940851	0.677639	0.000001	0.000006
14.340000	-0.918841	0.789254	0.000002	0.000008
14.370000	-0.893525	0.898029	0.000002	0.000007
14.400000	-0.864992	1.003572	0.000002	0.000006
14.429999	-0.833346	1.105502	0.000002	0.000005
14.460000	-0.798702	1.203455	0.000003	0.000007
14.490000	-0.761182	1.297076	0.000002	0.000006
14.520000	-0.720924	1.386029	0.000002	0.000005
14.549999	-0.678071	1.469994	0.000002	0.000003
14.580000	-0.632777	1.548668	0.000003	0.000005
14.610000	-0.585206	1.621769	0.000003	0.000004
14.639999	-0.535529	1.689033	0.000003	0.000003
14.670000	-0.483925	1.750219	0.000004	0.000004
14.700000	-0.430579	1.805106	0.000003	0.000003
14.729999	-0.375684	1.853496	0.000003	0.000002
14.759999	-0.319436	1.895216	0.000003	0.000002
14.790000	-0.262039	1.930115	0.000004	0.000002
14.820000	-0.203699	1.958067	0.000004	0.000002
14.849999	-0.144625	1.978973	0.000003	0.000001
14.880000	-0.085032	1.992756	0.000004	0.000001
14.910000	-0.025132	1.999368	0.000004	0.000000
14.940000	0.034858	1.998785	0.000003	-0.000000
14.969999	0.094723	1.991007	0.000003	-0.000001
